Latitude,40.6,,,,,,,
Longitude,112.71,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Pressure,Wind Direction,Wind Speed
2020,3,12,16,10,1.7,882,16,4.4
2020,3,12,16,20,1.5,882,16,4.3
2020,3,12,16,30,1.3,882,17,4.2
2020,3,12,16,40,1.1,882,17,4.1
2020,3,12,16,50,0.9,883,17,4
2020,3,12,17,0,0.7,883,17,3.9
2020,3,12,17,10,0.5,883,17,3.8
2020,3,12,17,20,0.2,883,17,3.7
2020,3,12,17,30,0,883,18,3.6
2020,3,12,17,40,-0.2,883,18,3.5
2020,3,12,17,50,-0.4,884,18,3.4
2020,3,12,18,0,-0.7,884,18,3.3
2020,3,12,18,10,-0.8,884,18,3.3
2020,3,12,18,20,-0.9,884,18,3.4
2020,3,12,18,30,-0.9,884,18,3.5
2020,3,12,18,40,-1,884,18,3.5
2020,3,12,18,50,-1.1,885,18,3.6
2020,3,12,19,0,-1.2,885,19,3.7
2020,3,12,19,10,-1.4,885,19,3.7
2020,3,12,19,20,-1.5,885,19,3.7
2020,3,12,19,30,-1.6,885,19,3.8
2020,3,12,19,40,-1.7,885,19,3.8
2020,3,12,19,50,-1.8,885,19,3.8
2020,3,12,20,0,-1.9,886,19,3.9
2020,3,12,20,10,-2.1,886,18,3.9
2020,3,12,20,20,-2.2,886,18,3.9
2020,3,12,20,30,-2.3,886,18,3.9
2020,3,12,20,40,-2.4,886,17,3.9
2020,3,12,20,50,-2.6,886,17,3.9
2020,3,12,21,0,-2.7,886,17,3.8
2020,3,12,21,10,-2.8,886,16,3.8
2020,3,12,21,20,-2.9,887,15,3.8
2020,3,12,21,30,-3,887,14,3.8
2020,3,12,21,40,-3.1,887,13,3.8
2020,3,12,21,50,-3.2,887,13,3.8
2020,3,12,22,0,-3.3,887,12,3.8
2020,3,12,22,10,-3.4,887,10,3.7
2020,3,12,22,20,-3.5,887,9,3.7
2020,3,12,22,30,-3.5,887,8,3.7
2020,3,12,22,40,-3.6,887,6,3.6
2020,3,12,22,50,-3.7,887,5,3.6
2020,3,12,23,0,-3.8,887,3,3.5
2020,3,12,23,10,-3.9,888,62,3.5
2020,3,12,23,20,-3.9,888,120,3.4
2020,3,12,23,30,-4,888,179,3.4
2020,3,12,23,40,-4.1,888,237,3.3
2020,3,12,23,50,-4.2,888,296,3.2
2020,3,13,0,0,-4.3,888,354,3.2
2020,3,13,0,10,-4.4,888,352,3.1
2020,3,13,0,20,-4.6,888,351,3
2020,3,13,0,30,-4.7,888,350,2.9
2020,3,13,0,40,-4.8,888,348,2.8
2020,3,13,0,50,-5,888,347,2.7
2020,3,13,1,0,-5.1,888,345,2.6
2020,3,13,1,10,-5.2,888,344,2.6
2020,3,13,1,20,-5.4,888,344,2.6
2020,3,13,1,30,-5.5,888,343,2.6
2020,3,13,1,40,-5.6,888,342,2.6
2020,3,13,1,50,-5.8,888,341,2.5
2020,3,13,2,0,-5.9,887,340,2.5
2020,3,13,2,10,-6,887,340,2.5
2020,3,13,2,20,-6.2,887,339,2.5
2020,3,13,2,30,-6.3,887,338,2.5
2020,3,13,2,40,-6.5,887,338,2.5
2020,3,13,2,50,-6.6,887,337,2.5
2020,3,13,3,0,-6.8,887,336,2.5
2020,3,13,3,10,-6.9,887,336,2.5
2020,3,13,3,20,-7,887,335,2.5
2020,3,13,3,30,-7.2,887,335,2.5
2020,3,13,3,40,-7.3,887,334,2.4
2020,3,13,3,50,-7.4,888,334,2.4
2020,3,13,4,0,-7.6,888,333,2.4
2020,3,13,4,10,-7.7,888,332,2.2
2020,3,13,4,20,-7.9,888,330,2.1
2020,3,13,4,30,-8.1,888,328,2
2020,3,13,4,40,-8.2,888,327,1.9
2020,3,13,4,50,-8.4,888,325,1.7
2020,3,13,5,0,-8.5,888,324,1.6
2020,3,13,5,10,-8.7,888,322,1.6
2020,3,13,5,20,-8.8,888,320,1.5
2020,3,13,5,30,-8.9,888,318,1.5
2020,3,13,5,40,-9.1,888,317,1.5
2020,3,13,5,50,-9.2,888,315,1.4
2020,3,13,6,0,-9.3,888,313,1.4
2020,3,13,6,10,-9.1,888,312,1.6
2020,3,13,6,20,-8.8,888,310,1.8
2020,3,13,6,30,-8.5,888,309,2
2020,3,13,6,40,-8.3,888,307,2.2
2020,3,13,6,50,-8,888,306,2.4
2020,3,13,7,0,-7.7,888,305,2.7
2020,3,13,7,10,-7.7,888,305,2.7
2020,3,13,7,20,-7.7,888,305,2.7
2020,3,13,7,30,-7.7,888,305,2.7
2020,3,13,7,40,-7.7,888,305,2.7
2020,3,13,7,50,-7.7,888,305,2.7
2020,3,13,8,0,-4.9,889,307,4.3
2020,3,13,8,10,-4.6,889,307,4.4
2020,3,13,8,20,-4.2,889,306,4.6
2020,3,13,8,30,-3.9,889,306,4.7
2020,3,13,8,40,-3.5,889,306,4.9
2020,3,13,8,50,-3.2,889,305,5
2020,3,13,9,0,-2.8,889,305,5.2
2020,3,13,9,10,-2.5,889,304,5.3
2020,3,13,9,20,-2.3,889,303,5.4
2020,3,13,9,30,-2,888,302,5.4
2020,3,13,9,40,-1.7,888,301,5.5
2020,3,13,9,50,-1.4,888,300,5.6
2020,3,13,10,0,-1.2,888,299,5.7
2020,3,13,10,10,-0.9,888,299,5.7
2020,3,13,10,20,-0.7,888,298,5.8
2020,3,13,10,30,-0.4,888,297,5.9
2020,3,13,10,40,-0.2,888,296,6
2020,3,13,10,50,0.1,888,295,6.1
2020,3,13,11,0,0.3,888,295,6.1
2020,3,13,11,10,0.5,887,294,6.2
2020,3,13,11,20,0.7,887,294,6.3
2020,3,13,11,30,0.9,887,293,6.4
2020,3,13,11,40,1.1,887,293,6.5
2020,3,13,11,50,1.3,887,292,6.6
2020,3,13,12,0,1.6,887,292,6.7
2020,3,13,12,10,1.7,886,292,6.8
2020,3,13,12,20,1.8,886,292,6.9
2020,3,13,12,30,2,886,292,7
2020,3,13,12,40,2.1,886,292,7.1
2020,3,13,12,50,2.3,886,291,7.2
2020,3,13,13,0,2.4,886,291,7.3
2020,3,13,13,10,2.5,885,291,7.4
2020,3,13,13,20,2.6,885,291,7.5
2020,3,13,13,30,2.6,885,291,7.6
2020,3,13,13,40,2.7,885,291,7.7
2020,3,13,13,50,2.8,885,291,7.8
2020,3,13,14,0,2.8,885,291,7.9
2020,3,13,14,10,2.8,885,291,8
2020,3,13,14,20,2.8,884,291,8
2020,3,13,14,30,2.8,884,291,8.1
2020,3,13,14,40,2.8,884,291,8.1
2020,3,13,14,50,2.8,884,291,8.2
2020,3,13,15,0,2.8,884,290,8.3
2020,3,13,15,10,2.7,884,290,8.3
2020,3,13,15,20,2.7,884,290,8.3
2020,3,13,15,30,2.6,884,290,8.3
2020,3,13,15,40,2.5,884,289,8.3
2020,3,13,15,50,2.4,884,289,8.3
2020,3,13,16,0,2.3,884,289,8.3
2020,3,13,16,10,2.1,883,288,8.1
2020,3,13,16,20,1.9,883,288,8
2020,3,13,16,30,1.8,883,288,7.8
2020,3,13,16,40,1.6,883,287,7.7
2020,3,13,16,50,1.4,883,287,7.5
2020,3,13,17,0,1.2,883,287,7.4
2020,3,13,17,10,0.9,883,286,7.1
2020,3,13,17,20,0.6,883,285,6.9
2020,3,13,17,30,0.3,883,285,6.6
2020,3,13,17,40,0,883,284,6.4
2020,3,13,17,50,-0.3,883,284,6.1
2020,3,13,18,0,-0.6,883,283,5.9
2020,3,13,18,10,-0.7,883,284,5.8
2020,3,13,18,20,-0.8,883,284,5.8
2020,3,13,18,30,-1,883,284,5.8
2020,3,13,18,40,-1.1,884,285,5.7
2020,3,13,18,50,-1.2,884,285,5.7
2020,3,13,19,0,-1.4,884,285,5.7
2020,3,13,19,10,-1.5,884,286,5.6
2020,3,13,19,20,-1.6,884,287,5.6
2020,3,13,19,30,-1.6,884,288,5.5
2020,3,13,19,40,-1.7,884,289,5.5
2020,3,13,19,50,-1.8,884,290,5.4
2020,3,13,20,0,-1.9,884,291,5.4
2020,3,13,20,10,-2.1,884,291,5.3
2020,3,13,20,20,-2.2,884,292,5.1
2020,3,13,20,30,-2.3,884,292,5
2020,3,13,20,40,-2.4,884,293,4.8
2020,3,13,20,50,-2.5,884,293,4.7
2020,3,13,21,0,-2.6,884,294,4.6
2020,3,13,21,10,-2.7,884,294,4.5
2020,3,13,21,20,-2.8,884,294,4.4
2020,3,13,21,30,-2.9,884,295,4.3
2020,3,13,21,40,-3,884,295,4.2
2020,3,13,21,50,-3.2,884,295,4.1
2020,3,13,22,0,-3.3,884,296,4
2020,3,13,22,10,-3.4,884,296,3.9
2020,3,13,22,20,-3.5,884,296,3.8
2020,3,13,22,30,-3.6,884,297,3.8
2020,3,13,22,40,-3.8,884,297,3.7
2020,3,13,22,50,-3.9,884,297,3.6
2020,3,13,23,0,-4,884,297,3.5
2020,3,13,23,10,-4.2,884,297,3.5
2020,3,13,23,20,-4.3,884,297,3.4
2020,3,13,23,30,-4.5,884,297,3.4
2020,3,13,23,40,-4.6,884,297,3.3
2020,3,13,23,50,-4.8,883,296,3.2
2020,3,14,0,0,-4.9,883,296,3.2
2020,3,14,0,10,-5,883,295,3.1
2020,3,14,0,20,-5.2,883,295,3.1
2020,3,14,0,30,-5.3,883,294,3.1
2020,3,14,0,40,-5.4,883,293,3.1
2020,3,14,0,50,-5.5,883,292,3
2020,3,14,1,0,-5.7,883,291,3
2020,3,14,1,10,-5.8,883,291,3.1
2020,3,14,1,20,-5.9,883,290,3.1
2020,3,14,1,30,-6,883,290,3.1
2020,3,14,1,40,-6.1,882,289,3.1
2020,3,14,1,50,-6.2,882,289,3.2
2020,3,14,2,0,-6.3,882,288,3.2
2020,3,14,2,10,-6.3,882,288,3.3
2020,3,14,2,20,-6.3,882,288,3.4
2020,3,14,2,30,-6.4,882,289,3.5
2020,3,14,2,40,-6.4,882,289,3.6
2020,3,14,2,50,-6.4,882,289,3.7
2020,3,14,3,0,-6.4,882,289,3.8
2020,3,14,3,10,-6.5,882,289,3.8
2020,3,14,3,20,-6.5,882,289,3.8
2020,3,14,3,30,-6.5,882,288,3.8
2020,3,14,3,40,-6.6,882,288,3.9
2020,3,14,3,50,-6.6,882,288,3.9
2020,3,14,4,0,-6.6,882,288,3.9
2020,3,14,4,10,-6.7,882,287,3.9
2020,3,14,4,20,-6.7,882,287,3.8
2020,3,14,4,30,-6.8,882,286,3.7
2020,3,14,4,40,-6.9,882,286,3.7
2020,3,14,4,50,-7,882,285,3.6
2020,3,14,5,0,-7,882,285,3.6
2020,3,14,5,10,-7.1,882,285,3.6
2020,3,14,5,20,-7.1,882,285,3.6
2020,3,14,5,30,-7.1,882,285,3.6
2020,3,14,5,40,-7.1,882,285,3.6
2020,3,14,5,50,-7.2,882,285,3.6
2020,3,14,6,0,-7.2,882,285,3.6
2020,3,14,6,10,-6.9,882,285,3.8
2020,3,14,6,20,-6.6,882,285,4
2020,3,14,6,30,-6.3,882,286,4.2
2020,3,14,6,40,-6,882,286,4.4
2020,3,14,6,50,-5.7,882,286,4.6
2020,3,14,7,0,-5.4,882,286,4.7
2020,3,14,7,10,-5.4,882,286,4.7
2020,3,14,7,20,-5.4,882,286,4.7
2020,3,14,7,30,-5.4,882,286,4.7
2020,3,14,7,40,-5.4,882,286,4.7
2020,3,14,7,50,-5.4,882,286,4.7
2020,3,14,8,0,-2.3,882,293,5.7
2020,3,14,8,10,-1.7,882,295,6
2020,3,14,8,20,-1.2,882,298,6.2
2020,3,14,8,30,-0.6,882,300,6.5
2020,3,14,8,40,-0.1,882,302,6.8
2020,3,14,8,50,0.5,882,304,7
2020,3,14,9,0,1,882,306,7.3
2020,3,14,9,10,1.3,882,307,7.4
2020,3,14,9,20,1.7,882,308,7.6
2020,3,14,9,30,2,882,308,7.7
2020,3,14,9,40,2.3,882,309,7.9
2020,3,14,9,50,2.7,882,310,8
2020,3,14,10,0,3,882,310,8.2
2020,3,14,10,10,3.2,882,311,8.3
2020,3,14,10,20,3.4,882,311,8.3
2020,3,14,10,30,3.6,882,311,8.4
2020,3,14,10,40,3.9,881,312,8.5
2020,3,14,10,50,4.1,881,312,8.5
2020,3,14,11,0,4.3,881,313,8.6
2020,3,14,11,10,4.4,881,313,8.6
2020,3,14,11,20,4.6,881,313,8.7
2020,3,14,11,30,4.7,881,314,8.7
2020,3,14,11,40,4.9,881,314,8.7
2020,3,14,11,50,5,881,315,8.7
2020,3,14,12,0,5.2,881,315,8.8
2020,3,14,12,10,5.3,881,315,8.8
2020,3,14,12,20,5.3,881,316,8.8
2020,3,14,12,30,5.4,881,316,8.8
2020,3,14,12,40,5.5,881,316,8.8
2020,3,14,12,50,5.6,881,316,8.8
2020,3,14,13,0,5.7,881,317,8.8
2020,3,14,13,10,5.7,881,317,8.8
2020,3,14,13,20,5.7,881,317,8.8
2020,3,14,13,30,5.7,881,317,8.7
2020,3,14,13,40,5.7,880,317,8.7
2020,3,14,13,50,5.7,880,317,8.7
2020,3,14,14,0,5.7,880,318,8.7
2020,3,14,14,10,5.6,880,318,8.6
2020,3,14,14,20,5.5,880,318,8.6
2020,3,14,14,30,5.4,880,318,8.5
2020,3,14,14,40,5.3,880,318,8.5
2020,3,14,14,50,5.2,880,319,8.5
2020,3,14,15,0,5.2,880,319,8.4
2020,3,14,15,10,5,880,319,8.3
2020,3,14,15,20,4.8,880,319,8.3
2020,3,14,15,30,4.7,880,319,8.2
2020,3,14,15,40,4.5,880,320,8.1
2020,3,14,15,50,4.3,880,320,8
2020,3,14,16,0,4.1,880,320,7.9
2020,3,14,16,10,3.9,880,320,7.7
2020,3,14,16,20,3.7,880,320,7.5
2020,3,14,16,30,3.4,881,320,7.3
2020,3,14,16,40,3.2,881,320,7
2020,3,14,16,50,2.9,881,320,6.8
2020,3,14,17,0,2.7,881,320,6.6
2020,3,14,17,10,2.3,881,320,6.2
2020,3,14,17,20,1.9,881,319,5.9
2020,3,14,17,30,1.5,881,319,5.6
2020,3,14,17,40,1.2,881,319,5.2
2020,3,14,17,50,0.8,881,318,4.9
2020,3,14,18,0,0.4,881,318,4.6
2020,3,14,18,10,0.3,881,318,4.5
2020,3,14,18,20,0.1,881,317,4.4
2020,3,14,18,30,0,881,317,4.4
2020,3,14,18,40,-0.1,881,317,4.3
2020,3,14,18,50,-0.2,881,316,4.3
2020,3,14,19,0,-0.4,881,316,4.2
2020,3,14,19,10,-0.4,881,316,4.2
2020,3,14,19,20,-0.5,881,315,4.2
2020,3,14,19,30,-0.5,881,315,4.2
2020,3,14,19,40,-0.5,881,314,4.2
2020,3,14,19,50,-0.6,881,314,4.2
2020,3,14,20,0,-0.6,882,314,4.2
2020,3,14,20,10,-0.7,882,313,4.2
2020,3,14,20,20,-0.7,882,312,4.2
2020,3,14,20,30,-0.7,882,312,4.2
2020,3,14,20,40,-0.8,882,311,4.1
2020,3,14,20,50,-0.8,882,311,4.1
2020,3,14,21,0,-0.9,882,310,4.1
2020,3,14,21,10,-0.9,882,310,4.1
2020,3,14,21,20,-0.9,882,309,4.1
2020,3,14,21,30,-0.9,882,309,4.1
2020,3,14,21,40,-0.9,882,308,4.1
2020,3,14,21,50,-1,882,308,4.1
2020,3,14,22,0,-1,882,307,4.1
2020,3,14,22,10,-1,882,307,4.1
2020,3,14,22,20,-1.1,882,307,4.2
2020,3,14,22,30,-1.1,882,308,4.2
2020,3,14,22,40,-1.2,882,308,4.2
2020,3,14,22,50,-1.2,882,308,4.2
2020,3,14,23,0,-1.2,882,308,4.3
2020,3,14,23,10,-1.3,882,307,4.2
2020,3,14,23,20,-1.4,882,307,4.2
2020,3,14,23,30,-1.5,882,307,4.1
2020,3,14,23,40,-1.6,882,307,4.1
2020,3,14,23,50,-1.7,882,307,4
2020,3,15,0,0,-1.7,882,307,4
2020,3,15,0,10,-1.8,882,307,4
2020,3,15,0,20,-1.9,881,306,4
2020,3,15,0,30,-1.9,881,306,4
2020,3,15,0,40,-2,881,306,3.9
2020,3,15,0,50,-2,881,305,3.9
2020,3,15,1,0,-2.1,881,305,3.9
2020,3,15,1,10,-2.1,881,305,3.9
2020,3,15,1,20,-2.2,881,304,3.9
2020,3,15,1,30,-2.2,881,304,3.9
2020,3,15,1,40,-2.3,881,303,3.9
2020,3,15,1,50,-2.3,881,303,3.9
2020,3,15,2,0,-2.4,881,302,3.9
2020,3,15,2,10,-2.4,881,302,3.9
2020,3,15,2,20,-2.5,881,302,3.9
2020,3,15,2,30,-2.5,881,302,3.9
2020,3,15,2,40,-2.6,881,302,3.9
2020,3,15,2,50,-2.6,881,302,3.9
2020,3,15,3,0,-2.7,881,301,3.9
2020,3,15,3,10,-2.8,881,302,3.9
2020,3,15,3,20,-2.8,881,303,3.9
2020,3,15,3,30,-2.9,881,303,3.8
2020,3,15,3,40,-3,881,304,3.8
2020,3,15,3,50,-3.1,881,304,3.7
2020,3,15,4,0,-3.2,881,305,3.7
2020,3,15,4,10,-3.3,881,306,3.6
2020,3,15,4,20,-3.4,881,307,3.5
2020,3,15,4,30,-3.5,881,308,3.5
2020,3,15,4,40,-3.5,882,309,3.4
2020,3,15,4,50,-3.6,882,309,3.3
2020,3,15,5,0,-3.7,882,310,3.2
2020,3,15,5,10,-3.8,882,311,3.2
2020,3,15,5,20,-3.9,882,313,3.1
2020,3,15,5,30,-3.9,882,314,3.1
2020,3,15,5,40,-4,882,315,3
2020,3,15,5,50,-4,882,316,3
2020,3,15,6,0,-4.1,882,317,2.9
2020,3,15,6,10,-3.8,882,318,3.1
2020,3,15,6,20,-3.5,882,319,3.2
2020,3,15,6,30,-3.2,882,320,3.3
2020,3,15,6,40,-2.9,882,321,3.5
2020,3,15,6,50,-2.6,882,322,3.6
2020,3,15,7,0,-2.3,882,323,3.7
2020,3,15,7,10,-2.3,882,323,3.7
2020,3,15,7,20,-2.3,882,323,3.7
2020,3,15,7,30,-2.3,882,323,3.7
2020,3,15,7,40,-2.3,882,323,3.7
2020,3,15,7,50,-2.3,882,323,3.7
2020,3,15,8,0,0.6,882,321,3.7
2020,3,15,8,10,1.4,883,322,3.9
2020,3,15,8,20,2.1,883,322,4.1
2020,3,15,8,30,2.9,883,323,4.3
2020,3,15,8,40,3.6,883,324,4.5
2020,3,15,8,50,4.4,883,325,4.7
2020,3,15,9,0,5.1,883,326,4.9
2020,3,15,9,10,5.6,883,326,5.1
2020,3,15,9,20,6.1,883,326,5.2
2020,3,15,9,30,6.6,883,325,5.4
2020,3,15,9,40,7.1,883,325,5.5
2020,3,15,9,50,7.6,883,325,5.7
2020,3,15,10,0,8.1,883,325,5.8
2020,3,15,10,10,8.3,883,324,5.8
2020,3,15,10,20,8.6,883,323,5.8
2020,3,15,10,30,8.9,883,322,5.8
2020,3,15,10,40,9.1,883,320,5.7
2020,3,15,10,50,9.4,883,319,5.7
2020,3,15,11,0,9.6,883,318,5.7
2020,3,15,11,10,9.8,883,318,5.7
2020,3,15,11,20,10,883,317,5.6
2020,3,15,11,30,10.2,883,316,5.6
2020,3,15,11,40,10.4,883,316,5.6
2020,3,15,11,50,10.6,883,315,5.6
2020,3,15,12,0,10.8,883,314,5.5
2020,3,15,12,10,10.9,882,314,5.5
2020,3,15,12,20,11.1,882,313,5.4
2020,3,15,12,30,11.2,882,313,5.4
2020,3,15,12,40,11.3,882,312,5.3
2020,3,15,12,50,11.4,882,311,5.3
2020,3,15,13,0,11.6,882,311,5.3
2020,3,15,13,10,11.6,882,310,5.2
2020,3,15,13,20,11.7,882,310,5.1
2020,3,15,13,30,11.7,882,309,5
2020,3,15,13,40,11.8,882,309,5
2020,3,15,13,50,11.8,881,308,4.9
2020,3,15,14,0,11.9,881,308,4.8
2020,3,15,14,10,11.8,881,306,4.8
2020,3,15,14,20,11.8,881,305,4.7
2020,3,15,14,30,11.8,881,304,4.6
2020,3,15,14,40,11.7,881,303,4.6
2020,3,15,14,50,11.7,881,302,4.5
2020,3,15,15,0,11.7,881,301,4.5
2020,3,15,15,10,11.5,881,299,4.4
2020,3,15,15,20,11.3,881,298,4.2
2020,3,15,15,30,11.2,881,296,4.1
2020,3,15,15,40,11,881,295,4
2020,3,15,15,50,10.9,881,293,3.8
2020,3,15,16,0,10.7,881,291,3.7
2020,3,15,16,10,10,881,289,3.3
2020,3,15,16,20,9.3,881,287,3
2020,3,15,16,30,8.5,881,285,2.6
2020,3,15,16,40,7.8,881,283,2.3
2020,3,15,16,50,7,882,281,1.9
2020,3,15,17,0,6.3,882,279,1.6
2020,3,15,17,10,5.8,882,276,1.6
2020,3,15,17,20,5.3,882,274,1.6
2020,3,15,17,30,4.7,882,272,1.6
2020,3,15,17,40,4.2,882,269,1.7
2020,3,15,17,50,3.7,882,267,1.7
2020,3,15,18,0,3.2,882,265,1.7
2020,3,15,18,10,3,882,263,1.7
2020,3,15,18,20,2.9,882,262,1.7
2020,3,15,18,30,2.7,882,260,1.7
2020,3,15,18,40,2.6,882,259,1.8
2020,3,15,18,50,2.5,882,258,1.8
2020,3,15,19,0,2.3,882,256,1.8
2020,3,15,19,10,2.2,882,256,1.8
2020,3,15,19,20,2,882,256,1.9
2020,3,15,19,30,1.8,882,256,1.9
2020,3,15,19,40,1.6,882,256,1.9
2020,3,15,19,50,1.5,882,255,2
2020,3,15,20,0,1.3,882,255,2
2020,3,15,20,10,1.2,882,256,2
2020,3,15,20,20,1,882,257,2.1
2020,3,15,20,30,0.9,882,258,2.1
2020,3,15,20,40,0.8,882,259,2.2
2020,3,15,20,50,0.7,882,260,2.2
2020,3,15,21,0,0.5,882,261,2.3
2020,3,15,21,10,0.5,882,261,2.3
2020,3,15,21,20,0.5,882,262,2.3
2020,3,15,21,30,0.4,882,263,2.3
2020,3,15,21,40,0.4,882,263,2.4
2020,3,15,21,50,0.3,882,264,2.4
2020,3,15,22,0,0.3,882,265,2.4
2020,3,15,22,10,0.3,882,265,2.4
2020,3,15,22,20,0.2,882,265,2.4
2020,3,15,22,30,0.2,882,266,2.4
2020,3,15,22,40,0.2,882,266,2.4
2020,3,15,22,50,0.2,882,267,2.4
2020,3,15,23,0,0.1,882,267,2.5
2020,3,15,23,10,0.1,882,266,2.5
2020,3,15,23,20,0.1,882,266,2.5
2020,3,15,23,30,0.1,882,265,2.5
2020,3,15,23,40,0.1,882,265,2.5
2020,3,15,23,50,0.1,882,264,2.5
2020,3,16,0,0,0,882,264,2.5
2020,3,16,0,10,0,882,263,2.5
2020,3,16,0,20,0,882,262,2.5
2020,3,16,0,30,0,882,261,2.6
2020,3,16,0,40,0,882,260,2.6
2020,3,16,0,50,-0.1,882,259,2.6
2020,3,16,1,0,-0.1,882,259,2.6
2020,3,16,1,10,-0.1,882,259,2.7
2020,3,16,1,20,-0.2,881,259,2.7
2020,3,16,1,30,-0.2,881,259,2.7
2020,3,16,1,40,-0.2,881,259,2.7
2020,3,16,1,50,-0.3,881,259,2.8
2020,3,16,2,0,-0.3,881,259,2.8
2020,3,16,2,10,-0.4,881,260,2.8
2020,3,16,2,20,-0.5,881,261,2.8
2020,3,16,2,30,-0.5,881,262,2.7
2020,3,16,2,40,-0.6,881,263,2.7
2020,3,16,2,50,-0.7,881,264,2.7
2020,3,16,3,0,-0.7,881,265,2.7
2020,3,16,3,10,-0.8,881,266,2.7
2020,3,16,3,20,-0.9,881,267,2.7
2020,3,16,3,30,-1,881,269,2.6
2020,3,16,3,40,-1,881,270,2.6
2020,3,16,3,50,-1.1,881,271,2.6
2020,3,16,4,0,-1.2,881,272,2.6
2020,3,16,4,10,-1.2,881,273,2.5
2020,3,16,4,20,-1.3,881,274,2.4
2020,3,16,4,30,-1.4,881,274,2.4
2020,3,16,4,40,-1.4,881,275,2.3
2020,3,16,4,50,-1.5,881,276,2.2
2020,3,16,5,0,-1.6,881,277,2.2
2020,3,16,5,10,-1.6,881,277,2.1
2020,3,16,5,20,-1.7,881,277,2.1
2020,3,16,5,30,-1.7,881,278,2
2020,3,16,5,40,-1.7,881,278,2
2020,3,16,5,50,-1.8,881,279,2
2020,3,16,6,0,-1.8,881,279,1.9
2020,3,16,6,10,-1.4,881,279,2.1
2020,3,16,6,20,-1,881,278,2.2
2020,3,16,6,30,-0.6,882,278,2.4
2020,3,16,6,40,-0.2,882,278,2.5
2020,3,16,6,50,0.2,882,277,2.6
2020,3,16,7,0,0.6,882,277,2.8
2020,3,16,7,10,0.6,882,277,2.8
2020,3,16,7,20,0.6,882,277,2.8
2020,3,16,7,30,0.6,882,277,2.8
2020,3,16,7,40,0.6,882,277,2.8
2020,3,16,7,50,0.6,882,277,2.8
2020,3,16,8,0,3.2,882,270,3.3
2020,3,16,8,10,3.8,882,273,3.5
2020,3,16,8,20,4.4,882,276,3.6
2020,3,16,8,30,5,882,278,3.7
2020,3,16,8,40,5.6,882,281,3.9
2020,3,16,8,50,6.3,882,284,4
2020,3,16,9,0,6.9,882,287,4.2
2020,3,16,9,10,7.3,882,289,4.3
2020,3,16,9,20,7.7,882,290,4.5
2020,3,16,9,30,8.1,882,291,4.7
2020,3,16,9,40,8.5,882,292,4.9
2020,3,16,9,50,8.9,882,294,5.1
2020,3,16,10,0,9.3,882,295,5.3
2020,3,16,10,10,9.5,882,295,5.4
2020,3,16,10,20,9.8,882,295,5.5
2020,3,16,10,30,10,882,295,5.7
2020,3,16,10,40,10.3,882,294,5.8
2020,3,16,10,50,10.5,882,294,5.9
2020,3,16,11,0,10.8,882,294,6.1
2020,3,16,11,10,11,882,294,6.2
2020,3,16,11,20,11.2,882,293,6.3
2020,3,16,11,30,11.4,882,293,6.4
2020,3,16,11,40,11.6,882,292,6.5
2020,3,16,11,50,11.8,881,292,6.7
2020,3,16,12,0,12,881,292,6.8
2020,3,16,12,10,12.1,881,291,6.9
2020,3,16,12,20,12.3,881,291,7
2020,3,16,12,30,12.4,881,290,7.1
2020,3,16,12,40,12.6,881,290,7.2
2020,3,16,12,50,12.7,881,290,7.3
2020,3,16,13,0,12.8,881,289,7.4
2020,3,16,13,10,12.9,880,289,7.4
2020,3,16,13,20,13,880,289,7.5
2020,3,16,13,30,13.1,880,289,7.6
2020,3,16,13,40,13.1,880,289,7.6
2020,3,16,13,50,13.2,880,289,7.7
2020,3,16,14,0,13.3,880,289,7.7
2020,3,16,14,10,13.2,880,290,7.8
2020,3,16,14,20,13.2,880,291,7.8
2020,3,16,14,30,13.2,880,292,7.9
2020,3,16,14,40,13.2,880,293,7.9
2020,3,16,14,50,13.1,880,293,7.9
2020,3,16,15,0,13.1,880,294,8
2020,3,16,15,10,12.9,880,296,7.9
2020,3,16,15,20,12.7,880,297,7.8
2020,3,16,15,30,12.5,880,299,7.7
2020,3,16,15,40,12.3,880,300,7.6
2020,3,16,15,50,12.1,880,302,7.6
2020,3,16,16,0,11.9,880,303,7.5
2020,3,16,16,10,11.3,880,305,7.1
2020,3,16,16,20,10.7,880,307,6.7
2020,3,16,16,30,10.2,880,309,6.3
2020,3,16,16,40,9.6,880,311,6
2020,3,16,16,50,9.1,880,313,5.6
2020,3,16,17,0,8.5,880,315,5.2
2020,3,16,17,10,7.7,880,316,5
2020,3,16,17,20,6.8,880,318,4.8
2020,3,16,17,30,5.9,880,319,4.5
2020,3,16,17,40,5.1,880,321,4.3
2020,3,16,17,50,4.2,881,322,4.1
2020,3,16,18,0,3.4,881,324,3.9
2020,3,16,18,10,3.1,881,324,3.8
2020,3,16,18,20,2.7,881,325,3.7
2020,3,16,18,30,2.4,881,326,3.7
2020,3,16,18,40,2.1,881,326,3.6
2020,3,16,18,50,1.8,881,327,3.6
2020,3,16,19,0,1.5,881,328,3.5
2020,3,16,19,10,1.3,881,329,3.5
2020,3,16,19,20,1.2,881,329,3.4
2020,3,16,19,30,1,881,330,3.4
2020,3,16,19,40,0.9,881,331,3.4
2020,3,16,19,50,0.7,882,331,3.3
2020,3,16,20,0,0.6,882,332,3.3
